,Meta,Meta,early Ana,Ana,late Ana,late Ana
Number,T0243.7,T0243.5,T0243.4,T0208.1,T0275_10,T0369_8
all,3662,3812,7011,3317,1511,1306
closer 250nm,1402,1038,6105,2675,1003,801
further,2260,2774,906,642,508,505
,,,,,,
,length,length,length,length,length,length
,9770.585,7388.0278,1963.9097,854.55371,,
,14678.631,4721.4888,1412.8813,6161.7651,,
,8782.7139,8882.2881,724.55444,5951.8447,,
,14560.195,4222.2363,1671.6649,13390.717,,
,9733.5049,17484.488,2532.9556,2752.8259,,
,20871.922,4224.0171,1072.0607,14691.199,,
,1714.4023,28165.113,2372.394,3006.811,,
,2974.6821,2899.4131,2334.6179,1308.0823,,
,25433.385,8711.918,1862.8888,8607.4785,,
,28404.131,19742.482,1629.1505,8512.3145,,
,16669.42,10311.026,2001.3561,4402.0586,,
,2720.95,7743.7681,1364.6272,4733.7832,,
,8500.2422,34940.258,1238.2988,8642.7207,,
,8489.9893,25198.684,388.5672,11375.801,,
,7799.1753,23148.252,295.0177,6066.4087,,
,14669.125,33389.793,903.37622,14096.582,,
,6925.4536,7533.77,4068.4233,3722.6064,,
,20470.645,50450.902,1164.4314,6127.6299,,
,25855.98,5397.041,757.34991,6187.3188,,
,15079.791,39120.453,2170.1829,11968.094,,
,5065.918,4769.0864,2523.6143,7301.6577,,
,3246.4534,6441.8438,2321.2253,3048.8655,,
,17153.783,23618.684,2218.8206,6193.6548,,
,9758.9424,21933.951,1126.3218,13363.157,,
,22153.844,12524.309,4327.2856,17118.416,,
,26982.799,23519.545,17534.383,7240.3862,,
,8049.1685,9852.3818,5270.5581,5511.2661,,
,7939.2427,8139.2734,3596.1824,3870.5283,,
,7440.5562,7985.6362,11447.796,5760.4429,,
,7405.0884,8235.0186,4689.8018,12210.127,,
,19408.18,28496.705,12114.414,2720.4487,,
,4455.7476,49016.086,12772.012,15660.991,,
,9127.6963,28314.67,7252.4385,11764.896,,
,41830.531,12222.147,9303.9316,2568.8503,,
,4030.3323,3383.3887,799.00012,6910.4956,,
,22312.279,35725.922,10654.85,2349.8311,,
,10444.699,10667.766,883.58148,6763.2432,,
,3012.8711,12335.45,4811.9883,8043.144,,
,23673.445,10360.089,1895.0902,4725.835,,
,15181.937,23710.621,2362.5283,16931.109,,
,4494.8584,3572.7439,8782.4814,10354.747,,
,1900.6769,23902.07,529.32263,8323.793,,
,24761.232,18723.621,3399.3984,12705.035,,
,6587.7964,12708.352,17756.127,3732.5649,,
,19514.377,32725.771,8115.769,8563.2949,,
,11415.696,8109.2051,414.22198,4077.8906,,
,4451.6797,26337.865,4496.9712,13416.699,,
,11393.694,12280.544,6208.4546,13594.09,,
,5348.98,29289.408,6983.4604,10647.842,,
,6625.9458,19282.752,2950.52,7745.5229,,
,3790.2549,16113.468,5458.9595,7174.5752,,
,7050.2251,18851.662,7515.7085,4336.564,,
,15152.071,25213.062,4532.0625,4682.8711,,
,2601.061,42518.855,11033.439,6264.1089,,
,18798.059,11240.444,5047.1768,3088.5061,,
,25018.586,32345.184,6785.5464,10225.084,,
,5249.6694,9962.4658,1316.7479,8459.8564,,
,11175.407,9348.5215,2518.1304,4166.5474,,
,18507.969,8811.0049,3850.54,4449.7119,,
,5925.5566,22264.914,1080.2795,11021.644,,
,2612.2402,5710.666,903.02606,13860.619,,
,6903.8066,21025.641,1681.9272,6440.042,,
,30424.926,47001.012,1341.4768,10982.915,,
,9259.4355,1060.7804,1048.4674,8179.6675,,
,8781.5352,32485.898,3176.1907,16177.451,,
,9477.2051,7285.3335,9519.4766,7562.1304,,
,8485.5762,17985.037,4028.6392,5396.667,,
,1744.9652,19011.049,1269.4457,19795.861,,
,6671.0723,5994.7227,2830.4436,4425.3774,,
,32051.326,40864.039,1527.5173,1885.1871,,
,29689.883,18859.119,944.75208,9186.2422,,
,9158.6338,7933.7554,4178.5229,12249.199,,
,2638.7014,10213.708,2427.731,9470.7158,,
,6596.1826,5275.4922,965.29327,12549.576,,
,8359.3838,32604.986,8555.3652,5029.7056,,
,3624.2236,14368.14,3175.4688,3214.0557,,
,24897.252,7153.751,1270.5983,6549.5972,,
,4130.0146,11941.331,4873.9014,5126.8286,,
,8485.5547,22454.76,564.83228,3846.6724,,
,16921.438,8633.1943,1003.7394,8081.7812,,
,4321.0469,27554.332,738.38965,15278.722,,
,16540.258,5943.9863,1021.0208,15102.531,,
,15462.92,3211.2751,1063.5375,2394.5994,,
,8926.7295,8240.5762,1701.0477,5329.6992,,
,6652.7075,6268.793,5202.4077,7693.9233,,
,6247.9893,11560.082,9648.5615,12783.886,,
,4402.7573,6338.521,6794.8979,13603.227,,
,6242.1924,36047.059,1373.3699,7385.5034,,
,5938.2051,23674.852,3245.905,3064.3347,,
,3030.9614,6346.7676,8662.2773,2217.3657,,
,8324.5791,30373.152,2069.562,3955.4839,,
,19115.354,14834.245,3564.0125,10926.127,,
,1566.4248,28964.373,4010.0552,11635.959,,
,20247.5,10667.389,1121.7402,6301.811,,
,6750.0132,11948.349,1363.0662,10516.81,,
,9287.2441,13515.536,2858.8987,5757.0967,,
,29091.729,15832.865,9102.1143,3239.5852,,
,12626.119,11017.696,15547.931,7730.9937,,
,9215.6768,4761.6133,7408.7754,6357.7627,,
,8574.8555,22480.938,1759.7991,15057.154,,
,4745.7349,34179.27,2161.9871,12458.459,,
,30568.891,8651.7412,3149.2041,14069.755,,
,6868.6235,3209.8521,1695.6508,5328.0068,,
,37980.977,25060.113,6617.5215,10362.142,,
,15821.615,13785.188,5665.3398,5715.5459,,
,8013.3306,6752.7896,8027.3242,7946.2646,,
,8239.1348,8279.4932,2261.9668,7511.918,,
,11247.457,4966.1055,1552.2828,6929.6387,,
,18339.957,18421.15,1386.9025,8863.9824,,
,9368.7666,15266.906,8318.5029,4115.5356,,
,12322.536,37225.492,1010.5142,5709.5493,,
,28363.932,9015.0986,707.26428,13900.831,,
,6471.0957,6379.8066,10674.177,9478.2305,,
,18777.055,6233.1484,1092.1992,9824.3779,,
,17455.48,17796.926,4067.6843,8024.6641,,
,4155.9897,12168.292,1357.4667,16733.051,,
,7061.5532,7145.2808,1360.9633,11317.677,,
,3603.9224,10005.182,3046.3911,11689.991,,
,5189.106,7251.5933,4098.4683,3120.9368,,
,6661.0869,40845.832,2488.2236,5280.6074,,
,1553.9701,1931.6714,942.8092,8689.5186,,
,3899.6616,13223.888,806.65857,4510.5322,,
,16587.328,11170.195,2581.158,13558.386,,
,34970.879,10798.734,966.41327,11611.072,,
,10688.732,27372.055,3722.3723,8309.623,,
,4553.9688,8458.9639,1195.7783,11712.023,,
,17454.484,2901.927,6950.6587,11943.13,,
,5479.6685,2628.5591,2049.7744,1996.7041,,
,13375.849,25778.225,943.49323,21906.344,,
,4336.1772,37323.207,8033.3286,5046.8574,,
,8784.0586,26333.342,1801.0557,12006.922,,
,16791.193,21972.873,5467.4365,2537.25,,
,24067.707,22034.084,669.98077,4414.7085,,
,6549.2163,34590.82,3843.3184,4427.5015,,
,2260.583,8095.8613,1432.5533,7979.4912,,
,5743.1865,4232.0376,2196.3647,8238.7012,,
,20328.434,18581.133,1750.3428,13389.374,,
,2642.9084,27696.748,1632.6909,15650.299,,
,12527.904,3329.0891,3492.4907,7057.3716,,
,20056.984,15721.826,4101.6333,4135.8599,,
,10729.989,4144.021,2187.5889,10293.5,,
,11216.685,15431.944,6540.9629,10440.216,,
,24805.432,27456.975,5489.9692,6131.5327,,
,17081.191,24560.088,5142.4272,12806.333,,
,11706.165,43382.02,1577.1882,11737.963,,
,7141.6079,7171.125,16045.921,2502.3411,,
,5234.7168,11761.223,821.19183,10453.268,,
,5700.1392,23083.506,3700.4417,6839.3345,,
,8889.4766,10699.996,2916.7959,12722.408,,
,11974.308,2629.0527,12452.1,9208.5703,,
,21888.23,13102.092,6522.563,8187.6904,,
,5738.3037,24539.744,2391.8625,11884.415,,
,10996.139,27701.342,3737.2629,8339.4473,,
,14356.543,34104.668,804.60864,11406.068,,
,19353.135,11375.41,3838.4302,8080.4971,,
,16259.797,3368.5889,2039.8811,4940.0312,,
,32766.662,25497.98,4937.1689,4112.1724,,
,20067.078,6926.0234,3618.1406,5918.6289,,
,32532.916,9123.582,5250.4746,9262.749,,
,16379.196,4776.8286,808.92841,21941.203,,
,8209.8311,28767.377,6207.626,2295.9175,,
,17609.35,41039.312,1447.9756,14621.281,,
,15052.699,23907.078,1258.675,4571.5552,,
,7521.9727,2127.126,2800.3401,1684.9996,,
,3742.1519,21175.52,4313.748,5427.2412,,
,11608.14,10884.773,9123.9258,8645.5879,,
,8267.0391,8457.499,8887.9619,2488.5664,,
,9404.9307,11520.399,3993.4932,5464.1406,,
,9357.6035,5679.5786,600.81824,7586.814,,
,17295.523,13939.497,5849.708,8033.9775,,
,2451.1345,27171.184,2430.9749,7089.1055,,
,11217.662,25778.865,828.922,8241.624,,
,23728.949,31050.799,1826.7496,11525.759,,
,15232.872,12275.825,1651.5446,9800.7207,,
,13768.394,8514.8477,993.19849,7903.6655,,
,15545.938,6284.8696,6834.3818,9942.9053,,
,15000.686,22358.617,9814.9287,11080.589,,
,25939.564,8994.9854,3497.0669,4937.3643,,
,19780.129,17878.283,1635.739,8305.7266,,
,7722.0488,13122.854,986.54724,3241.2261,,
,17198.912,4050.6216,559.29895,4140.2217,,
,2535.3608,15475.64,6498.9155,6834.0239,,
,18189.473,2610.8228,3137.4773,4704.7676,,
,6676.4463,14719.299,1245.9033,3414.7876,,
,7329.6021,10474.111,5754.2539,10219.921,,
,7141.4321,6462.646,4221.8828,5643.3618,,
,7765.1782,20999.922,594.83752,5002.5464,,
,6962.4121,14902.837,5576.4839,4619.6475,,
,12040.933,23361.205,1401.5342,3552.7063,,
,28339.115,28543.879,1712.0607,12712.566,,
,15292.037,14806.499,4230.7378,18155.701,,
,11354.863,19459.061,1809.6075,9522.0244,,
,16643.457,3740.2434,3837.8147,2980.4644,,
,7643.4951,13909.168,1999.551,10225.961,,
,15274.603,21319.451,1800.5775,11344.325,,
,4760.5166,19799.906,4562.9385,13891.15,,
,2172.8328,14172.953,5327.1914,6228.6812,,
,26025.4,25089.582,3154.4355,13285.603,,
,2841.5295,12637.922,6995.3926,4588.3784,,
,7146.3276,26532.891,1717.6396,3889.6458,,
,18028.934,22002.566,11927.18,5981.9922,,
,6123.3218,31347.062,6802.4326,3678.9048,,
,6647.1953,3420.4294,2946.0347,14640.886,,
,17650.043,7701.9956,355.57516,7483.168,,
,29949.691,14201.556,1351.9395,10089.5,,
,5203.1768,11437.709,437.5741,6049.4097,,
,4704.2183,8065.8213,1609.0159,7993.2788,,
,5788.8936,38061.5,1577.0415,5235.2056,,
,13134.495,5258.5918,2699.9421,3795.7803,,
,49178.418,25953.559,2476.0073,15363.192,,
,10804.943,8129.3457,1769.951,4761.9697,,
,43758.391,27848.539,3111.1865,2400.7659,,
,5930.9614,17938.324,8853.0225,7562.7437,,
,1766.826,22267.104,3061.6821,3316.9631,,
,4114.3022,17879.375,8803.3018,7120.417,,
,17289.949,7152.3032,1563.1595,10069.382,,
,12371.282,15540.526,1296.2339,10655.307,,
,13780.131,5938.2773,1223.3119,8721.7637,,
,19675.807,4082.4529,2523.6453,12357.743,,
,5983.0283,6263.9175,3847.0173,9261.5576,,
,4566.8936,20324.992,4836.9175,5200.8057,,
,14339.59,33783.629,2001.6877,11456.448,,
,4285.0464,3779.4482,6857.3677,2503.6143,,
,10325.471,24584.889,956.42126,10774.894,,
,8299.9824,2411.8259,7758.981,5892.4194,,
,15787.963,13571.438,5190.0156,1916.7169,,
,21855.955,10557.748,1948.9144,12964.735,,
,11196.315,37005.637,3563.6807,16535.645,,
,13559.806,42624.852,1805.6807,3610.1367,,
,29815.592,25879.029,4477.9653,11430.362,,
,17051.125,27789.463,5409.583,3071.5708,,
,24496.76,6670.8164,1339.8639,11559.635,,
,7449.5088,38816.859,2225.7676,2776.085,,
,12178.461,7073.4722,2676.8237,19085.336,,
,3813.7124,31708.836,4056.1223,10240.577,,
,13038.558,26272.381,2141.7581,10417.582,,
,10822.534,24715.775,2480.3005,2517.0874,,
,17230.283,5104.1685,1653.0391,2624.7195,,
,1924.533,34709.027,6920.5132,10583.072,,
,13199.572,9238.6328,3130.8447,3041.9246,,
,22466.32,13000.593,5046.4639,11617.116,,
,13405.689,13990.041,1678.2959,10916.646,,
,11951.872,25360.332,2747.2026,11438.417,,
,6970.1719,2743.7092,650.26318,3299.5107,,
,5869.75,6948.689,4512.4248,16706.951,,
,11215.899,10777.726,683.2547,5812.8091,,
,16165.237,11755.876,1335.1041,3200.8713,,
,22742.254,28048.912,2380.1458,5193.5298,,
,13579.156,39562.879,1664.0892,10938.607,,
,8051.2554,4342.1392,4149.7061,12114.98,,
,14883.553,17362.303,1200.7454,10856.142,,
,20424.484,14513.445,627.19513,9958.5205,,
,9398.4326,7337.8369,8332.0518,8904.0508,,
,29247.166,2169.7507,617.42584,13358.68,,
,3169.4097,8283.2637,1684.1454,15189.146,,
,6307.1006,22092.711,540.55969,10741.415,,
,33107.105,21014.295,1859.1764,22242.316,,
,13272.823,15970.026,1084.4437,3688.8022,,
,15156.018,26632.367,4476.9297,6379.5942,,
,3060.3601,13074.11,6443.0464,9670.0791,,
,4042.8401,40869.285,3401.1055,5345.1626,,
,9717.0146,29487.682,7927.0781,10177.741,,
,2497.6541,8233.1416,3091.7114,10959.834,,
,5738.0205,16459.959,1684.7034,3954.7651,,
,7115.479,7548.2905,2793.4761,12530.487,,
,4525.5322,3841.886,783.74805,4443.728,,
,9618.833,6559.2539,2419.0706,12633.172,,
,13683.594,2868.3523,2276.2874,7007.5527,,
,7737.4409,22117.975,1593.1902,11653.977,,
,6593.0732,6700.8887,8318.9238,11454.841,,
,2966.457,13187.44,2798.6816,13715.105,,
,25740.201,8308.7998,1383.5898,9376.3076,,
,26634.918,15231.602,1562.5872,13257.403,,
,12998.865,4620.9219,3060.8494,4827.5234,,
,9808.9189,28945.174,2151.6016,13194.252,,
,9767.6748,9435.0195,3588.7417,3811.636,,
,27897.199,10626.791,1711.6989,6084.2866,,
,15727.866,2429.9973,3556.3755,6626.5029,,
,9342.8174,16562.246,4016.9543,21855.541,,
,3109.1255,27162.557,3386.9563,10333.473,,
,18647.311,5917.1177,1729.3883,8857.9854,,
,23248.518,2902.208,1188.4386,10236.193,,
,7680.2178,39505.273,1714.2664,3546.4426,,
,7273.9868,30223.945,2089.7563,2575.2532,,
,23482.305,8121.1182,463.375,14261.146,,
,26405.717,28963.072,2271.6223,6476.4292,,
,19591.438,15903.02,16816.477,6278.3442,,
,12818.681,10052.037,2351.2646,18991.498,,
,5525.6631,9821.6484,2751.4805,7745.6602,,
,4443.7563,17404.389,4125.9854,20338.441,,
,13615.747,12552.244,4129.2031,4882.7661,,
,12330.084,19806.832,1726.8416,16094.897,,
,13408.005,36195.531,1790.3816,10355.102,,
,17062.668,21894.537,1742.3048,5769.4531,,
,12290.001,7161.1108,1422.7512,6248.1929,,
,12091.775,27508.619,857.31897,12455.519,,
,3786.9836,4542.5107,12464.482,16727.789,,
,15313.59,29455.861,10666.646,12627.278,,
,9368.9863,11550.041,5445.5376,13234.64,,
,3432.406,4579.7437,1508.3037,17051.92,,
,20450.285,24916.533,9467.96,14835.71,,
,24178.068,12041.379,6632.999,6479.8848,,
,10692.135,3308.4182,305.15378,4783.6748,,
,2852.1797,7113.8452,7538.6646,16388.807,,
,5303.9575,12094.717,1130.0029,5495.5967,,
,20772.07,6008.3105,13848.494,7878.479,,
,2967.9529,23907.199,6540.4678,4940.627,,
,26667.947,2799.1946,15468.328,21256.977,,
,42230.957,15053.305,9929.6934,25751.373,,
,24847.162,14121.14,9421.833,15769.276,,
,31821.391,6895.6538,1512.3502,4055.272,,
,3128.3223,15932.572,21572.162,4161.7476,,
,6744.686,36200.098,8737.376,8304.8389,,
,7107.8721,32575.502,2492.2681,14523.221,,
,3453.2251,24809.678,2370.3772,3081.5559,,
,1444.2715,7223.1987,4673.9126,3499.8201,,
,5473.5234,21762.029,9381.7402,3166.0435,,
,18987.73,25739.834,4146.5112,14575.441,,
,10093.962,8361.3555,8433.1924,8935.6172,,
,9315.8105,14310.196,6824.1714,4230.168,,
,13187.007,3782.282,4828.8354,6284.4302,,
,32776.707,4488.9121,3538.4712,8184.6406,,
,26747.01,18454.275,1857.0913,4309.7544,,
,9410.3154,4375.6597,2671.9187,3084.2339,,
,28080.342,21464.396,2910.0088,17402.896,,
,2041.5946,5065.2598,1063.0466,7820.1162,,
,32630.775,3217.1794,1425.399,4961.2739,,
,10166.905,5042.3237,2246.4185,13212.539,,
,15148.774,15546.639,4268.6191,6186.4473,,
,3747.0659,7213.9346,1265.4027,12044.496,,
,9545.4531,37128.266,4183.2705,7052.1567,,
,11632.2,4265.5034,7182.6211,3528.5801,,
,26668.891,9854.6064,5141.0898,5137.519,,
,12053.765,5416.3413,3863.6936,7016.4238,,
,5128.7842,40799.574,8958.3584,9956.9307,,
,8420.0762,4414.21,13190.033,13263.188,,
,23630.047,30524.385,2197.1604,9788.4346,,
,13009.874,19063.164,2286.5957,7656.7544,,
,23359.859,15950.561,4057.2021,10958.776,,
,5628.606,4862.4956,1513.9093,14915.895,,
,26601.254,9272.043,12993.318,15102.296,,
,17104.191,13215.152,2268.97,10881.931,,
,12632.941,8563.0537,3764.6003,8822.2744,,
,24308.561,11325.274,2469.886,4636.123,,
,14965.438,21078.34,6010.2603,21914.525,,
,6999.6899,2801.5586,5417.792,5851.4907,,
,11399.021,16620.424,4075.5737,8746.7021,,
,8776.2207,18512.129,442.39389,3258.0984,,
,27953.873,11364.056,1312.7572,2729.8518,,
,1277.5453,20116.053,873.29614,4628.2251,,
,23380.846,3758.1704,1357.2722,3422.4006,,
,4212.0552,3520.9314,2595.998,2485.5376,,
,2591.1904,15170.732,2834.1567,16820.766,,
,27599.984,5780.5869,1772.1602,10589.995,,
,9798.7852,7924.4502,4975.3794,3549.0164,,
,6042.3794,18973.215,2821.9263,7464.269,,
,17693.156,7586.8726,4464.4956,17495.248,,
,11260.016,8954.0986,6599.1772,6405.5371,,
,9444.4961,8439.29,985.53271,7658.6094,,
,1376.78,10536.298,1304.2803,4094.9216,,
,16559.432,7032.603,1596.8232,8207.5137,,
,3521.7139,3371.3962,727.69537,9932.8994,,
,27409.834,19812.084,2243.4116,11847.906,,
,9313.9219,22185.975,2030.3915,9101.8369,,
,10497.319,23213.486,3022.884,6301.7153,,
,17703.406,13974.89,1400.9829,10722.079,,
,8662.2305,17400.078,1633.3987,2566.8623,,
,24710.785,11443.467,11638.57,3072.8757,,
,2255.9702,15235.128,945.39374,12083.32,,
,6069.5166,21165.324,6253.502,5713.1191,,
,15030.896,38104.965,1448.7766,4950.5967,,
,8232.3467,43038.391,2267.3271,2594.0464,,
,11786.345,7940.2095,2004.2046,15588.371,,
,42220.25,11613.851,5949.1963,4065.0789,,
,22116.477,15861.968,3599.6643,7006.7476,,
,3930.9614,22309.305,3571.7625,6167.1299,,
,4557.8584,30090.734,760.96283,11307.492,,
,1781.6422,7498.5781,1235.4379,15247.673,,
,10996.418,11299.243,673.77899,4032.7129,,
,5151.7949,22621.604,2197.2451,3602.0254,,
,4117.269,5741.3608,6973.2515,10776.137,,
,11391.871,10173.469,1796.5308,4334.8374,,
,19883.828,20067.143,5381.7617,2449.6218,,
,42037.32,8963.1631,1395.1594,5378.9878,,
,17705.854,8287.417,7545.1519,5894.707,,
,5162.7124,7986.0957,2340.5239,3186.1575,,
,7508.9785,5314.6992,1766.9138,5721.5762,,
,12205.717,16651.529,3726.0007,22871.23,,
,2044.385,5279.9175,2636.4312,8659.667,,
,6988.2676,8319.3633,1624.3689,4883.8491,,
,22510.863,16340.856,2517.9932,5878.688,,
,17302.854,10723.396,5608.4331,4913.9155,,
,14802.053,16161.495,4230.2012,19906.867,,
,27815.625,12496.626,1777.8708,4069.699,,
,5084.0005,18076.684,1763.3375,7786.061,,
,12809.957,14751.875,4903.8892,2299.0315,,
,26081.973,2814.7288,3193.6643,2606.4509,,
,7697.3716,8134.9556,3304.9734,9914.8828,,
,6305.0488,12151.705,7706.4653,3834.4167,,
,32879.945,7484.6274,4049.5505,3377.7,,
,1745.4863,20839.566,3942.5903,4010.4158,,
,5959.8901,5960.0811,3772.6333,7129.4429,,
,4417.8682,11443.828,3912.4944,4969.8179,,
,3215.5181,17349.84,1411.4078,7383.9028,,
,16667.527,19110.357,2517.9861,11717.718,,
,12581.619,22733.418,4431.8071,3606.9392,,
,46551.93,25397.754,8473.4375,13184.696,,
,2590.7043,9356.9521,971.24097,5447.7251,,
,13780.416,6864.6733,2426.5483,8373.6484,,
,11362.63,8774.8721,3699.167,4103.4209,,
,5040.5835,23209.42,2031.2892,2671.8379,,
,11749.43,19317.918,1005.7495,6565.6084,,
,3322.5134,25406.48,13286.178,6755.1602,,
,18951.303,15361.068,1730.1655,8677.5703,,
,2522.3491,6078.0884,2352.1943,15480.766,,
,13007.51,5483.5225,1465.4871,10801.405,,
,11600.477,20668.041,2309.5193,9738.9189,,
,2503.2959,6771.8101,1628.7333,5652.6738,,
,16865.092,22983.889,1075.5247,12972.644,,
,7906.4087,25878.824,5837.6626,2998.5073,,
,22569.977,7940.9609,1145.6201,2904.7488,,
,7099.9136,28404.162,4647.9824,15865.764,,
,17673.398,26637.449,4196.7012,2447.46,,
,9599.6777,15468.769,4711.3638,3363.7227,,
,23510.24,14628.626,5569.3628,5236.6743,,
,12284.705,15488.829,10267.936,7135.1353,,
,4868.1489,11167.609,1031.309,4671.2036,,
,6830.6719,14185.841,11834.719,4474.5127,,
,16890.42,2798.7153,4115.8237,7507.0649,,
,2166.2053,2070.3628,4283.1602,16319.904,,
,4575.9482,10710.701,7575.1279,4799.4766,,
,8876.9756,2875.7485,5215.1772,7071.1099,,
,33811.582,7292.1802,818.23651,8186.8228,,
,5084.314,14235.499,917.50879,5195.6025,,
,18166.146,35890.996,3762.4746,3577.4417,,
,3611.3318,5906.2178,3726.1482,2905.5759,,
,945.76367,29831.35,5946.1128,3460.2747,,
,8109.3574,24069.453,4201.04,5062.9478,,
,9203.1553,3569.0474,1131.9688,4710.1689,,
,3353.332,37622.746,6580.9785,3160.1562,,
,27735.176,27988.51,1030.7103,13121.665,,
,5442.3555,30768.734,663.5199,6938.7715,,
,7986.4131,24299.438,620.65222,4436.2646,,
,9779.0117,10634.321,1429.8723,3713.5994,,
,23747.053,28238.174,5991.0732,17084.227,,
,10003.683,9018.9541,3325.4319,12188.882,,
,24070.658,12086.997,1049.7067,16027.088,,
,3760.0725,22683.094,7764.4531,5134.2734,,
,8655.3965,41850.648,724.71106,19188.867,,
,3971.3411,11076.194,477.319,14598.854,,
,21726.457,19210.943,4995.731,5365.4785,,
,2491.3042,18746.984,2493.7417,6202.751,,
,9926.3438,21083.988,13757.97,16108.227,,
,4772.6567,31365.68,1055.4403,2645.0439,,
,7746.1279,17340.982,3311.2324,13294.325,,
,21199.604,20581.43,4018.5452,15369.462,,
,17429.205,6321.5708,1560.8192,11916.72,,
,27926.701,16089.027,5198.6826,12358.798,,
,20411.393,10052.458,1320.8759,3673.1824,,
